customer_id,signup_date,segment
1973,2025-07-11,Business
1974,2025-09-21,Business
1975,2025-02-03,Consumer
1976,2025-09-17,Consumer
1977,2026-02-04,Business
1978,2025-10-19,Consumer
1979,2025-04-09,Business
1980,2025-04-13,Business
1981,2025-05-08,Consumer
1982,2025-01-26,Business
1983,2025-12-27,Consumer
1984,2025-07-08,Business
1985,2025-09-16,Consumer
1986,2025-03-05,Consumer
1987,2025-05-04,Consumer
1988,2025-11-01,Consumer
1989,2025-08-31,Consumer
1990,2025-06-29,Consumer
1991,2025-05-13,Business
1992,2025-12-19,Consumer
1993,2025-01-15,Consumer
1994,2025-03-25,Business
1995,2026-02-04,Enterprise
1996,2025-04-24,Consumer
1997,2025-12-13,Consumer
1998,2025-11-30,Consumer
1999,2025-01-11,Business
2000,2026-01-28,Consumer
2001,2025-08-31,Business
2002,2025-11-28,Consumer
2003,2026-02-15,Consumer
2004,2025-05-10,Consumer
2005,2025-06-06,Business
2006,2025-12-30,Consumer
2007,2025-08-05,Business
2008,2025-06-28,Consumer
2009,2025-04-22,Consumer
2010,2025-12-13,Consumer
2011,2025-11-16,Consumer
2012,2025-02-22,Consumer
2013,2025-12-06,Enterprise
2014,2025-07-11,Consumer
2015,2025-11-01,Consumer
2016,2025-06-02,Consumer
2017,2025-09-04,Consumer
2018,2025-05-22,Consumer
2019,2025-05-22,Consumer
2020,2025-12-31,Enterprise
2021,2025-11-30,Consumer
2022,2025-03-18,Consumer
2023,2025-05-04,Business
2024,2026-02-17,Business
2025,2026-02-19,Consumer
2026,2025-12-05,Consumer
2027,2025-03-13,Business
2028,2025-12-02,Consumer
2029,2025-06-01,Consumer
2030,2025-08-03,Consumer
2031,2026-01-13,Consumer
2032,2025-12-29,Enterprise
2033,2026-02-22,Consumer
2034,2026-01-07,Business
2035,2025-12-18,Consumer
2036,2026-02-06,Consumer
2037,2025-12-10,Consumer
2038,2025-06-03,Business
2039,2025-12-03,Business
2040,2025-04-03,Consumer
2041,2025-08-30,Consumer
2042,2025-05-13,Business
2043,2025-10-14,Business
2044,2025-04-04,Enterprise
2045,2025-06-21,Consumer
2046,2025-04-24,Consumer
2047,2026-01-17,Business
2048,2025-08-04,Business
2049,2025-06-19,Consumer
2050,2025-10-27,Consumer
2051,2025-03-02,Consumer
2052,2025-11-21,Consumer
2053,2025-11-14,Consumer
2054,2025-04-10,Consumer
2055,2025-12-15,Consumer
2056,2025-06-02,Consumer
2057,2025-03-19,Consumer
2058,2025-04-13,Consumer
2059,2025-10-19,Business
2060,2025-08-23,Consumer
2061,2026-01-02,Consumer
2062,2025-02-11,Consumer
2063,2025-11-20,Enterprise
2064,2025-06-10,Consumer
2065,2025-01-03,Consumer
2066,2025-04-18,Business
2067,2025-03-28,Consumer
2068,2025-03-23,Consumer
2069,2026-01-26,Business
2070,2025-03-08,Consumer
2071,2025-11-21,Consumer
2072,2025-08-08,Enterprise
2073,2025-07-16,Consumer
2074,2025-10-01,Consumer
2075,2025-07-11,Enterprise
2076,2025-06-14,Business
2077,2025-09-29,Consumer
2078,2025-12-13,Consumer
2079,2026-01-11,Consumer
2080,2025-12-22,Business
2081,2025-06-09,Consumer
2082,2025-07-16,Consumer
2083,2025-06-06,Consumer
2084,2026-02-26,Consumer
2085,2025-05-29,Consumer
2086,2025-09-24,Consumer
2087,2025-06-22,Consumer
2088,2025-12-18,Enterprise
2089,2025-06-25,Enterprise
2090,2025-09-08,Consumer
2091,2025-04-07,Consumer
2092,2026-02-20,Consumer
2093,2025-04-27,Consumer
2094,2025-03-09,Consumer
2095,2025-01-12,Consumer
2096,2025-03-28,Consumer
2097,2025-12-31,Consumer
2098,2025-01-20,Consumer
2099,2025-11-24,Consumer
2100,2025-10-01,Consumer
2101,2025-11-01,Enterprise
2102,2025-12-05,Consumer
2103,2025-01-11,Consumer
2104,2025-03-01,Consumer
2105,2025-07-14,Consumer
2106,2025-05-10,Consumer
2107,2025-03-20,Consumer
2108,2025-12-18,Consumer
2109,2025-06-04,Consumer
2110,2025-02-21,Consumer
2111,2025-05-19,Consumer
2112,2025-12-25,Consumer
2113,2025-02-23,Consumer
2114,2025-11-13,Consumer
2115,2025-02-28,Business
2116,2025-09-12,Consumer
2117,2025-04-13,Business
2118,2025-09-25,Enterprise
2119,2025-07-03,Business
2120,2025-06-01,Consumer
2121,2025-10-08,Consumer
2122,2025-04-17,Consumer
2123,2025-09-04,Consumer
2124,2025-01-02,Consumer
2125,2025-02-15,Business
2126,2025-10-21,Consumer
2127,2025-03-18,Enterprise
2128,2026-02-04,Consumer
2129,2026-01-06,Business
2130,2025-05-12,Consumer
2131,2025-08-22,Enterprise
2132,2025-06-01,Consumer
2133,2025-01-26,Consumer
2134,2025-03-31,Business
2135,2025-05-29,Consumer
2136,2025-12-13,Consumer
2137,2026-01-14,Consumer
2138,2026-01-24,Business
2139,2025-01-05,Business
2140,2025-12-06,Consumer
2141,2025-06-18,Consumer
2142,2025-08-13,Enterprise
2143,2025-05-18,Business
2144,2025-02-17,Consumer
2145,2025-06-25,Consumer
2146,2025-07-25,Consumer
2147,2025-08-22,Consumer
2148,2025-07-17,Consumer
2149,2025-09-02,Business
2150,2025-11-29,Business
2151,2025-03-27,Consumer
2152,2025-12-23,Business
2153,2025-03-23,Consumer
2154,2025-10-30,Consumer
2155,2025-10-19,Consumer
2156,2025-04-03,Consumer
2157,2026-02-03,Consumer
2158,2025-01-15,Business
2159,2026-01-08,Enterprise
2160,2025-03-08,Consumer
2161,2025-09-07,Consumer
2162,2025-07-30,Consumer
2163,2025-02-02,Consumer
2164,2025-06-10,Consumer
2165,2025-12-14,Consumer
2166,2026-01-16,Consumer
2167,2025-10-17,Consumer
2168,2025-12-09,Business
2169,2025-09-23,Consumer
2170,2025-12-25,Consumer
2171,2025-08-10,Consumer
2172,2025-05-08,Consumer
2173,2025-12-06,Consumer
2174,2025-07-17,Consumer
2175,2026-02-28,Consumer
2176,2025-11-10,Consumer
2177,2025-11-26,Enterprise
2178,2025-09-16,Business
2179,2025-09-11,Business
2180,2025-02-08,Business
2181,2025-06-14,Consumer
2182,2025-05-23,Consumer
2183,2025-04-25,Consumer
2184,2025-07-13,Consumer
2185,2025-05-01,Consumer
2186,2025-08-16,Business
2187,2025-08-18,Consumer
2188,2025-09-13,Consumer
2189,2025-03-02,Enterprise
2190,2026-01-17,Consumer
2191,2025-02-22,Consumer
2192,2025-01-19,Consumer
2193,2025-01-01,Business
2194,2026-02-10,Consumer
2195,2025-11-13,Consumer
2196,2025-09-18,Consumer
2197,2025-12-02,Consumer
2198,2025-06-24,Consumer
2199,2025-01-28,Business
2200,2025-08-21,Consumer
2201,2026-01-28,Consumer
2202,2025-08-31,Business
2203,2025-07-06,Business
2204,2025-02-28,Consumer
2205,2025-12-04,Consumer
2206,2025-06-24,Consumer
2207,2025-11-21,Enterprise
2208,2025-05-30,Consumer
2209,2025-07-11,Business
2210,2025-01-24,Business
2211,2025-09-10,Consumer
2212,2026-01-03,Business
2213,2025-07-29,Consumer
2214,2025-11-09,Consumer
2215,2025-03-03,Enterprise
2216,2025-07-21,Consumer
2217,2026-02-27,Business
2218,2026-01-02,Consumer
2219,2026-01-23,Consumer
2220,2025-11-21,Business
2221,2025-10-29,Consumer
2222,2025-08-19,Consumer
2223,2025-10-29,Enterprise
2224,2025-03-10,Enterprise
2225,2025-01-03,Consumer
2226,2025-01-25,Consumer
2227,2025-08-10,Business
2228,2025-09-05,Enterprise
2229,2026-02-04,Enterprise
2230,2025-04-01,Consumer
2231,2025-03-30,Business
2232,2025-03-07,Consumer
2233,2025-12-03,Consumer
2234,2025-06-14,Consumer
2235,2025-07-16,Consumer
2236,2025-11-08,Business
2237,2026-01-26,Consumer
2238,2025-07-23,Enterprise
2239,2025-05-31,Consumer
2240,2025-03-10,Consumer
2241,2025-11-05,Business
2242,2026-01-19,Consumer
2243,2025-12-26,Consumer
2244,2025-06-10,Business
2245,2025-10-11,Consumer
2246,2025-04-13,Consumer
2247,2026-01-01,Consumer
2248,2025-06-26,Enterprise
2249,2025-03-09,Enterprise
2250,2025-11-29,Enterprise
2251,2025-04-02,Consumer
2252,2025-12-22,Consumer
2253,2025-12-30,Consumer
2254,2025-06-30,Consumer
2255,2025-10-26,Consumer
2256,2025-12-08,Business
2257,2025-12-12,Business
2258,2025-10-01,Consumer
2259,2025-08-05,Business
2260,2025-09-25,Consumer
2261,2025-07-15,Consumer
2262,2025-12-10,Consumer
2263,2025-05-17,Business
2264,2025-03-24,Enterprise
2265,2025-12-16,Consumer
2266,2025-02-01,Consumer
2267,2025-06-01,Consumer
2268,2025-10-05,Consumer
2269,2026-02-21,Consumer
2270,2025-11-12,Business
2271,2026-01-14,Consumer
2272,2025-04-25,Business
2273,2025-10-15,Consumer
2274,2025-09-19,Business
2275,2026-02-13,Consumer
2276,2025-12-21,Consumer
2277,2025-07-15,Consumer
2278,2026-02-08,Enterprise
2279,2025-06-10,Enterprise
2280,2025-01-28,Consumer
2281,2025-05-09,Consumer
2282,2026-02-04,Business
2283,2025-08-15,Business
2284,2025-11-21,Business
2285,2025-11-28,Consumer
2286,2025-10-29,Consumer
2287,2025-11-05,Consumer
2288,2026-01-07,Enterprise
2289,2025-05-31,Consumer
2290,2025-12-16,Consumer
2291,2025-03-30,Business
2292,2025-03-03,Consumer
2293,2025-08-08,Consumer
2294,2025-05-16,Consumer
2295,2025-10-27,Business
2296,2025-01-03,Consumer
2297,2025-12-30,Enterprise
2298,2025-01-21,Consumer
2299,2025-06-15,Consumer
2300,2026-02-01,Enterprise
2301,2025-11-12,Business
2302,2025-06-04,Consumer
2303,2025-10-21,Consumer
2304,2025-02-07,Business
2305,2025-06-12,Consumer
2306,2025-04-05,Consumer
2307,2026-02-07,Consumer
2308,2025-08-01,Consumer
2309,2025-07-26,Consumer
2310,2025-04-24,Business
2311,2025-12-06,Consumer
2312,2025-07-04,Consumer
2313,2026-01-21,Consumer
2314,2025-09-01,Enterprise
2315,2026-02-26,Business
2316,2025-11-29,Consumer
2317,2025-12-09,Consumer
2318,2025-05-04,Business
2319,2025-11-11,Business
2320,2025-05-05,Enterprise
2321,2025-12-16,Business
2322,2025-07-15,Business
2323,2025-02-28,Consumer
2324,2025-10-04,Business
2325,2025-01-13,Business
2326,2026-02-25,Business
2327,2025-09-21,Business
2328,2025-08-17,Consumer
2329,2025-06-01,Business
2330,2025-04-09,Consumer
2331,2025-02-12,Enterprise
2332,2025-03-27,Enterprise
2333,2026-01-31,Consumer
2334,2025-01-04,Consumer
2335,2025-04-18,Consumer
2336,2026-02-01,Consumer
2337,2025-12-17,Consumer
2338,2025-02-23,Consumer
2339,2025-12-26,Business
2340,2026-01-15,Business
2341,2025-11-28,Business
2342,2025-02-06,Business
2343,2025-03-20,Consumer
2344,2026-01-03,Consumer
2345,2025-02-14,Consumer
2346,2025-04-02,Business
2347,2025-10-13,Consumer
2348,2026-02-25,Consumer
2349,2025-05-13,Consumer
2350,2025-08-19,Consumer
2351,2025-08-10,Consumer
2352,2025-07-19,Consumer
2353,2025-10-01,Consumer
2354,2026-01-04,Consumer
2355,2026-01-23,Business
2356,2025-01-24,Business
2357,2025-02-07,Consumer
2358,2025-09-15,Consumer
2359,2026-02-07,Consumer
2360,2025-11-07,Consumer
2361,2026-01-27,Enterprise
2362,2025-07-15,Consumer
2363,2025-12-05,Consumer
2364,2025-03-22,Consumer
2365,2025-03-11,Business
2366,2026-02-12,Business
2367,2025-10-07,Consumer
2368,2025-11-21,Consumer
2369,2025-12-13,Business
2370,2026-02-12,Business
2371,2025-11-28,Consumer
2372,2025-01-06,Consumer
2373,2025-10-12,Consumer
2374,2025-01-22,Consumer
2375,2025-11-02,Consumer
2376,2025-10-08,Enterprise
2377,2025-06-06,Consumer
2378,2026-01-15,Business
2379,2025-06-26,Consumer
2380,2025-11-27,Business
2381,2025-03-14,Consumer
2382,2025-04-24,Consumer
2383,2025-05-10,Consumer
2384,2025-04-03,Consumer
2385,2025-10-18,Business
2386,2026-01-20,Enterprise
2387,2025-10-09,Consumer
2388,2025-10-09,Consumer
2389,2025-12-10,Consumer
2390,2025-02-20,Consumer
2391,2025-10-25,Consumer
2392,2025-06-19,Consumer
2393,2025-12-10,Consumer
2394,2025-02-21,Consumer
2395,2025-02-05,Business
2396,2025-06-12,Consumer
2397,2025-06-18,Consumer
2398,2025-06-06,Consumer
2399,2025-03-20,Consumer
2400,2025-07-06,Business
2401,2025-08-08,Consumer
2402,2025-06-10,Consumer
2403,2025-04-24,Business
2404,2025-11-25,Consumer
2405,2025-07-04,Consumer
2406,2026-01-11,Consumer
2407,2025-09-03,Consumer
2408,2025-07-03,Business
2409,2025-09-07,Consumer
2410,2025-03-31,Consumer
2411,2025-02-11,Business
2412,2026-02-28,Consumer
2413,2025-10-03,Consumer
2414,2026-01-11,Business
2415,2025-02-09,Business
2416,2025-01-10,Business
2417,2025-11-20,Consumer
2418,2025-10-25,Consumer
2419,2026-01-29,Consumer
2420,2025-01-19,Consumer
2421,2025-10-06,Business
2422,2025-10-04,Consumer
2423,2026-02-01,Consumer
2424,2025-07-20,Consumer
2425,2026-01-31,Consumer
2426,2025-05-29,Consumer
2427,2025-09-14,Consumer
2428,2025-07-23,Consumer
2429,2025-01-06,Consumer
2430,2026-02-17,Enterprise
2431,2025-12-17,Consumer
2432,2025-09-21,Consumer
2433,2025-03-23,Consumer
2434,2025-10-17,Consumer
2435,2025-03-16,Business
2436,2025-09-05,Enterprise
2437,2025-01-21,Consumer
2438,2025-09-07,Consumer
2439,2025-05-16,Consumer
2440,2025-01-22,Consumer
2441,2025-09-23,Business
2442,2025-07-04,Consumer
2443,2025-08-21,Business
2444,2025-01-21,Enterprise
2445,2025-06-15,Consumer
2446,2025-09-24,Consumer
2447,2025-05-21,Business
2448,2025-05-15,Consumer
2449,2025-10-19,Consumer
2450,2025-12-01,Consumer
2451,2025-10-28,Consumer
2452,2025-02-09,Consumer
2453,2025-07-12,Enterprise
2454,2025-04-25,Consumer
2455,2025-06-30,Business
2456,2025-06-26,Consumer
2457,2025-09-04,Business
2458,2025-01-04,Consumer
2459,2025-03-13,Consumer
2460,2025-04-28,Consumer
2461,2025-11-26,Consumer
2462,2025-03-18,Consumer
2463,2025-07-05,Consumer
2464,2026-02-23,Consumer
2465,2025-04-28,Consumer
2466,2025-06-19,Business
2467,2025-09-04,Consumer
2468,2025-09-03,Consumer
2469,2025-03-24,Consumer
2470,2025-07-30,Consumer
2471,2025-01-23,Consumer
2472,2025-10-31,Consumer
2473,2025-11-19,Consumer
2474,2025-10-21,Consumer
2475,2025-03-27,Consumer
2476,2025-04-03,Consumer
2477,2025-07-27,Consumer
2478,2025-10-16,Consumer
2479,2026-01-04,Business
2480,2026-02-25,Consumer
2481,2025-02-13,Consumer
2482,2025-11-07,Enterprise
2483,2025-09-04,Consumer
2484,2025-07-30,Consumer
2485,2026-02-11,Consumer
2486,2026-01-28,Consumer
2487,2025-12-04,Consumer
2488,2025-03-27,Business
2489,2025-06-25,Enterprise
2490,2025-11-02,Consumer
2491,2025-04-28,Consumer
2492,2025-03-09,Consumer
2493,2025-04-14,Consumer
2494,2025-09-16,Consumer
2495,2026-02-28,Consumer
2496,2025-02-19,Consumer
2497,2025-11-11,Consumer
2498,2026-02-06,Consumer
2499,2026-01-21,Consumer
2500,2025-09-04,Consumer
2501,2025-11-05,Consumer
2502,2025-01-01,Business
2503,2026-02-01,Consumer
2504,2025-08-09,Consumer
2505,2025-07-09,Business
2506,2025-12-24,Consumer
2507,2025-04-28,Enterprise
2508,2025-09-04,Business
2509,2025-07-15,Consumer
2510,2026-02-16,Business
2511,2026-01-25,Business
2512,2025-10-22,Consumer
2513,2025-03-10,Consumer
2514,2026-01-28,Consumer
2515,2025-02-12,Consumer
2516,2025-10-06,Consumer
2517,2025-04-07,Consumer
2518,2026-01-16,Business
2519,2025-10-23,Consumer
2520,2025-09-24,Consumer
2521,2025-12-02,Consumer
2522,2026-02-16,Consumer
2523,2025-07-05,Consumer
2524,2025-08-07,Consumer
2525,2025-05-10,Consumer
2526,2025-10-02,Consumer
2527,2025-07-07,Consumer
2528,2025-12-15,Consumer
2529,2025-04-15,Consumer
2530,2026-02-06,Consumer
2531,2025-04-02,Consumer
2532,2025-10-12,Consumer
2533,2025-06-07,Consumer
2534,2026-02-01,Business
2535,2026-01-12,Consumer
2536,2025-12-04,Consumer
2537,2025-04-28,Consumer
2538,2025-12-25,Enterprise
2539,2025-02-21,Consumer
2540,2025-07-25,Business
2541,2026-02-15,Consumer
2542,2025-12-23,Consumer
2543,2025-01-27,Consumer
2544,2025-11-22,Consumer
2545,2025-02-16,Business
2546,2025-08-30,Enterprise
2547,2025-08-11,Consumer
2548,2025-05-15,Consumer
2549,2025-02-10,Consumer
2550,2026-01-06,Consumer
2551,2025-07-25,Consumer
2552,2025-09-24,Consumer
2553,2025-11-02,Consumer
2554,2026-02-01,Business
2555,2025-11-24,Consumer
2556,2025-01-06,Consumer
2557,2025-12-03,Enterprise
2558,2025-09-23,Consumer
2559,2025-01-18,Business
2560,2025-09-19,Consumer
2561,2025-04-29,Consumer
2562,2025-12-12,Consumer
2563,2025-05-03,Consumer
2564,2025-03-22,Consumer
2565,2025-05-22,Business
2566,2025-06-30,Consumer
2567,2025-07-27,Consumer
2568,2025-09-23,Consumer
2569,2025-12-27,Consumer
2570,2025-02-16,Consumer
2571,2026-01-07,Business
2572,2025-10-26,Consumer
2573,2026-02-22,Consumer
2574,2025-11-07,Enterprise
2575,2025-08-21,Enterprise
2576,2025-10-22,Consumer
2577,2025-03-31,Consumer
2578,2025-02-24,Consumer
2579,2025-09-15,Consumer
2580,2025-03-01,Business
2581,2025-05-12,Business
2582,2026-02-21,Business
2583,2025-05-09,Consumer
2584,2025-07-13,Consumer
2585,2026-01-30,Consumer
2586,2025-06-23,Enterprise
2587,2025-08-23,Consumer
2588,2025-10-28,Business
2589,2025-09-04,Consumer
2590,2025-02-04,Consumer
2591,2026-02-08,Enterprise
2592,2025-12-13,Business
2593,2026-02-14,Consumer
2594,2025-06-30,Consumer
2595,2025-01-05,Business
2596,2025-05-15,Consumer
2597,2025-02-17,Consumer
2598,2026-01-19,Business
2599,2025-02-08,Consumer
2600,2025-04-02,Consumer
2601,2025-07-01,Consumer
2602,2025-10-21,Consumer
2603,2026-01-18,Consumer
2604,2025-04-08,Consumer
2605,2025-04-13,Consumer
2606,2025-05-04,Business
2607,2025-04-16,Consumer
2608,2025-05-08,Business
2609,2025-07-02,Consumer
2610,2025-02-24,Consumer
2611,2025-02-10,Consumer
2612,2025-12-06,Consumer
2613,2025-01-04,Business
2614,2025-10-05,Enterprise
2615,2025-09-04,Consumer
2616,2025-06-11,Consumer
2617,2025-10-22,Business
2618,2025-09-09,Consumer
2619,2026-01-27,Business
2620,2025-05-24,Consumer
2621,2026-01-20,Consumer
2622,2025-01-28,Consumer
2623,2025-08-05,Consumer
2624,2025-10-04,Consumer
2625,2025-06-27,Consumer
2626,2025-12-18,Business
2627,2025-08-23,Enterprise
2628,2025-12-24,Consumer
2629,2025-06-11,Consumer
2630,2025-01-07,Consumer
2631,2025-07-14,Consumer
2632,2025-06-16,Consumer
2633,2025-05-13,Consumer
2634,2025-05-15,Consumer
2635,2025-08-30,Enterprise
2636,2025-06-25,Consumer
2637,2025-09-13,Consumer
2638,2025-08-03,Business
2639,2025-07-10,Consumer
2640,2025-07-25,Consumer
2641,2025-04-03,Consumer
2642,2025-10-22,Consumer
2643,2026-02-21,Consumer
2644,2025-05-19,Business
2645,2025-10-12,Consumer
2646,2025-07-15,Consumer
2647,2026-02-14,Enterprise
2648,2025-03-18,Consumer
2649,2025-01-05,Consumer
2650,2025-09-13,Consumer
2651,2025-11-19,Consumer
2652,2026-01-04,Consumer
2653,2025-09-07,Consumer
2654,2025-10-15,Business
2655,2025-01-25,Consumer
2656,2025-12-20,Consumer
2657,2025-04-21,Business
2658,2025-09-01,Business
2659,2025-02-19,Consumer
2660,2025-06-21,Consumer
2661,2025-07-04,Consumer
2662,2026-02-19,Consumer
2663,2025-01-11,Consumer
2664,2025-06-29,Business
2665,2025-11-07,Consumer
2666,2025-10-22,Consumer
2667,2025-10-03,Consumer
2668,2026-02-04,Consumer
2669,2025-06-16,Consumer
2670,2025-09-07,Business
2671,2025-08-17,Business
2672,2025-07-15,Consumer
2673,2025-08-26,Consumer
2674,2025-03-16,Business
2675,2025-11-24,Business
2676,2025-06-22,Consumer
2677,2025-11-10,Consumer
2678,2025-02-06,Consumer
2679,2025-06-25,Consumer
2680,2025-06-12,Consumer
2681,2025-12-30,Consumer
2682,2025-11-27,Consumer
2683,2025-08-16,Business
2684,2025-07-05,Business
2685,2025-09-24,Enterprise
2686,2025-07-31,Consumer
2687,2025-01-12,Consumer
2688,2025-05-01,Consumer
2689,2026-01-16,Business
2690,2025-02-10,Consumer
2691,2025-07-23,Consumer
2692,2025-02-02,Enterprise
2693,2025-08-31,Consumer
2694,2025-01-14,Business
2695,2025-09-26,Business
2696,2025-02-12,Consumer
2697,2025-11-13,Consumer
2698,2025-12-02,Enterprise
2699,2025-07-19,Consumer
2700,2025-05-07,Business
2701,2025-08-15,Consumer
2702,2025-03-09,Consumer
2703,2025-03-29,Consumer
2704,2025-12-06,Consumer
2705,2025-06-16,Business
2706,2025-08-28,Enterprise
2707,2025-10-04,Enterprise
2708,2025-10-08,Consumer
2709,2025-12-24,Consumer
2710,2025-10-30,Consumer
2711,2025-11-20,Business
2712,2025-10-16,Consumer
2713,2025-11-24,Consumer
2714,2025-06-08,Business
2715,2025-09-04,Consumer
2716,2026-02-17,Consumer
2717,2025-06-07,Consumer
2718,2025-05-14,Consumer
2719,2025-01-06,Consumer
2720,2026-02-22,Business
2721,2025-03-11,Consumer
2722,2025-08-29,Consumer
2723,2025-12-19,Enterprise
2724,2026-01-22,Consumer
2725,2025-01-05,Business
2726,2026-02-13,Consumer
2727,2025-04-29,Business
2728,2025-10-08,Consumer
2729,2025-07-30,Business
2730,2025-08-12,Consumer
2731,2025-03-25,Business
2732,2025-11-27,Consumer
2733,2025-07-13,Consumer
2734,2025-02-10,Consumer
2735,2025-05-03,Consumer
2736,2026-02-14,Business
2737,2026-02-18,Consumer
2738,2025-05-20,Consumer
2739,2026-01-16,Consumer
2740,2025-05-18,Consumer
2741,2025-02-05,Consumer
2742,2025-05-29,Consumer
2743,2025-08-22,Consumer
2744,2025-05-20,Business
2745,2025-09-09,Consumer
2746,2025-01-10,Consumer
2747,2025-10-01,Consumer
2748,2025-02-22,Consumer
2749,2025-03-06,Business
2750,2026-01-08,Consumer
2751,2025-02-16,Consumer
2752,2025-09-10,Consumer
2753,2025-08-04,Consumer
2754,2026-02-14,Consumer
2755,2025-07-10,Consumer
2756,2026-02-10,Consumer
2757,2025-02-11,Business
2758,2025-03-16,Consumer
2759,2026-02-02,Consumer
2760,2025-10-06,Consumer
2761,2025-04-09,Business
2762,2025-05-09,Business
2763,2025-01-07,Consumer
2764,2026-01-29,Business
2765,2025-07-17,Business
2766,2025-08-15,Consumer
2767,2025-01-18,Consumer
2768,2026-01-12,Business
2769,2025-09-24,Consumer
2770,2025-04-17,Consumer
2771,2025-12-15,Enterprise
2772,2025-06-15,Consumer
2773,2026-01-08,Consumer
2774,2025-10-09,Consumer
2775,2025-05-10,Consumer
2776,2025-06-02,Consumer
2777,2025-01-27,Business
2778,2025-04-22,Enterprise
2779,2025-05-01,Consumer
2780,2025-06-16,Consumer
2781,2026-02-11,Consumer
2782,2025-03-03,Consumer
2783,2025-05-05,Consumer
2784,2025-01-22,Consumer
2785,2025-12-20,Consumer
2786,2025-11-02,Consumer
2787,2026-01-30,Consumer
2788,2025-03-22,Consumer
2789,2025-12-18,Consumer
2790,2026-01-24,Consumer
2791,2025-01-31,Consumer
2792,2025-03-20,Business
2793,2026-02-10,Consumer
2794,2025-09-07,Consumer
2795,2025-10-13,Business
2796,2026-01-23,Consumer
2797,2025-08-13,Business
2798,2025-01-11,Consumer
2799,2025-07-03,Business
2800,2025-05-09,Business
2801,2025-09-06,Business
2802,2025-10-14,Consumer
2803,2025-12-23,Consumer
2804,2025-10-18,Consumer
2805,2025-06-28,Consumer
2806,2025-08-28,Consumer
2807,2025-11-03,Business
2808,2025-10-11,Consumer
2809,2025-09-29,Consumer
2810,2025-06-01,Business
2811,2025-10-05,Consumer
2812,2025-01-01,Business
2813,2025-09-17,Consumer
2814,2025-04-05,Business
2815,2025-11-14,Business
2816,2026-02-02,Consumer
2817,2025-06-14,Business
2818,2025-12-04,Enterprise
2819,2026-02-24,Consumer
2820,2025-09-26,Consumer
2821,2026-01-28,Consumer
2822,2025-11-10,Consumer
2823,2025-07-29,Consumer
2824,2025-02-26,Consumer
2825,2025-12-04,Consumer
2826,2025-03-08,Consumer
2827,2025-01-17,Consumer
2828,2025-09-06,Consumer
2829,2025-01-17,Consumer
2830,2025-07-18,Consumer
2831,2025-09-27,Consumer
2832,2025-10-30,Consumer
2833,2025-07-07,Consumer
2834,2026-01-03,Consumer
2835,2025-04-17,Consumer
2836,2025-02-10,Consumer
2837,2025-11-24,Consumer
2838,2025-10-13,Business
2839,2025-08-01,Business
2840,2026-02-11,Business
2841,2026-02-26,Consumer
2842,2025-09-28,Consumer
2843,2025-02-06,Business
2844,2025-02-09,Enterprise
2845,2025-09-23,Consumer
2846,2026-01-07,Consumer
2847,2025-07-17,Consumer
2848,2025-09-27,Consumer
2849,2025-10-19,Consumer
2850,2025-04-02,Consumer
2851,2025-10-13,Consumer
2852,2025-02-24,Business
2853,2025-10-23,Consumer
2854,2025-08-23,Business
2855,2025-08-07,Business
2856,2025-03-27,Business
2857,2025-10-09,Consumer
2858,2025-06-22,Consumer
2859,2025-10-01,Enterprise
2860,2025-08-15,Enterprise
2861,2025-06-11,Consumer
2862,2025-06-16,Business
2863,2025-07-31,Business
2864,2025-08-09,Business
2865,2025-06-15,Consumer
2866,2025-10-16,Consumer
2867,2025-07-12,Business
2868,2026-01-17,Consumer
2869,2025-08-20,Consumer
2870,2025-07-23,Consumer
2871,2025-01-18,Enterprise
2872,2025-11-02,Consumer
2873,2025-03-11,Enterprise
2874,2025-06-04,Consumer
2875,2025-04-24,Consumer
2876,2025-06-11,Consumer
2877,2026-02-25,Enterprise
2878,2026-02-26,Consumer
2879,2025-10-11,Consumer
2880,2025-10-20,Enterprise
2881,2025-03-21,Consumer
2882,2025-08-24,Consumer
2883,2025-03-12,Consumer
2884,2025-10-26,Consumer
2885,2025-05-12,Business
2886,2025-02-17,Consumer
2887,2025-10-19,Business
2888,2026-01-11,Consumer
2889,2025-06-16,Business
2890,2025-03-30,Consumer
2891,2025-12-20,Business
2892,2026-02-24,Business
2893,2025-11-01,Consumer
2894,2025-01-20,Business
2895,2025-10-23,Consumer
2896,2026-02-04,Consumer
2897,2026-01-30,Consumer
2898,2026-02-23,Consumer
2899,2025-03-03,Business
2900,2025-04-27,Business
2901,2025-11-05,Enterprise
2902,2025-11-21,Business
2903,2025-07-15,Consumer
2904,2025-09-26,Consumer
2905,2025-10-04,Consumer
2906,2025-06-17,Consumer
2907,2025-04-24,Consumer
2908,2025-12-11,Business
2909,2025-07-21,Enterprise
2910,2026-01-21,Consumer
2911,2025-09-16,Consumer
2912,2025-08-10,Consumer
2913,2025-07-21,Consumer
2914,2025-06-22,Consumer
2915,2025-10-20,Business
2916,2025-10-08,Consumer
2917,2025-02-13,Consumer
2918,2025-08-11,Business
2919,2025-03-08,Business
2920,2025-09-04,Consumer
2921,2025-09-07,Consumer
2922,2025-10-20,Consumer
2923,2025-11-12,Enterprise
2924,2025-09-26,Consumer
2925,2025-02-06,Consumer
2926,2025-08-09,Consumer
2927,2025-10-22,Consumer
