order_item_id,order_id,product_id,quantity,unit_price
28254,12650,22,1,134.57
28255,12650,222,1,185.91
28256,12650,111,1,50.4
28257,12651,189,1,12.43
28258,12651,230,1,29.19
28259,12652,107,1,118.13
28260,12652,20,1,263.84
28261,12653,17,1,215.79
28262,12653,53,1,30.04
28263,12653,47,1,307.35
28264,12654,157,1,8.98
28265,12655,201,3,62.93
28266,12655,144,1,63.79
28267,12655,95,1,44.12
28268,12655,95,2,44.12
28269,12655,102,3,104.46
28270,12656,67,1,72.2
28271,12656,7,1,255.61
28272,12657,191,1,13.0
28273,12657,37,1,469.17
28274,12657,192,1,11.95
28275,12658,246,1,113.5
28276,12658,27,1,212.09
28277,12659,94,2,100.2
28278,12660,49,1,277.09
28279,12661,239,1,190.45
28280,12661,99,1,124.38
28281,12662,162,1,12.24
28282,12662,141,3,36.29
28283,12663,270,2,25.59
28284,12663,231,1,59.41
28285,12663,150,2,87.9
28286,12663,33,1,230.07
28287,12664,171,1,8.94
28288,12664,156,2,11.74
28289,12665,183,1,10.83
28290,12665,88,1,49.49
28291,12665,14,1,149.4
28292,12666,70,1,141.08
28293,12667,180,1,9.14
28294,12667,166,1,8.31
28295,12667,24,2,480.9
28296,12667,83,2,53.26
28297,12667,285,1,12.35
28298,12668,127,1,95.79
28299,12668,158,2,11.43
28300,12669,55,1,94.95
28301,12669,297,1,12.01
28302,12670,97,1,145.48
28303,12670,56,1,40.4
28304,12670,207,1,64.46
28305,12671,7,2,255.61
28306,12672,133,1,53.27
28307,12672,115,3,67.67
28308,12672,292,1,59.06
28309,12673,11,1,112.49
28310,12673,151,1,9.74
28311,12674,64,1,94.66
28312,12675,114,1,24.67
28313,12675,148,2,53.47
28314,12676,62,1,114.48
28315,12676,111,1,50.4
28316,12677,128,1,119.05
28317,12677,53,1,30.04
28318,12677,230,1,29.19
28319,12678,19,1,294.52
28320,12678,186,1,8.02
28321,12678,244,1,120.49
28322,12679,95,1,44.12
28323,12679,135,1,60.07
28324,12680,70,2,141.08
28325,12680,249,1,50.18
28326,12681,7,2,255.61
28327,12682,250,1,168.81
28328,12682,249,1,50.18
28329,12683,212,1,140.47
28330,12683,249,1,50.18
28331,12683,8,1,364.24
28332,12684,119,2,90.04
28333,12684,37,1,469.17
28334,12684,1,1,349.29
28335,12685,126,1,92.48
28336,12685,99,1,124.38
28337,12686,10,2,449.59
28338,12687,262,2,34.1
28339,12687,259,1,5.49
28340,12687,38,2,468.88
28341,12687,223,1,57.32
28342,12688,58,1,92.33
28343,12688,204,1,136.65
28344,12689,236,1,186.97
28345,12689,213,1,92.38
28346,12689,50,2,107.54
28347,12690,116,2,48.56
28348,12690,32,1,323.04
28349,12691,274,1,19.82
28350,12691,53,1,30.04
28351,12691,148,2,53.47
28352,12692,185,1,9.0
28353,12692,221,1,147.92
28354,12693,259,1,5.49
28355,12694,276,1,41.1
28356,12694,298,1,46.31
28357,12695,143,1,118.63
28358,12696,223,2,57.32
28359,12696,200,2,14.75
28360,12697,10,1,449.59
28361,12697,12,1,320.86
28362,12698,28,2,70.59
28363,12698,295,1,32.26
28364,12698,189,1,12.43
28365,12698,269,1,30.89
28366,12699,265,2,55.22
28367,12699,266,1,5.38
28368,12700,172,1,11.86
28369,12701,94,2,100.2
28370,12701,101,1,51.12
28371,12702,96,1,54.35
28372,12703,137,2,24.6
28373,12703,163,2,11.57
28374,12703,139,1,81.27
28375,12703,50,2,107.54
28376,12704,31,1,249.94
28377,12704,83,1,53.26
28378,12705,7,1,255.61
28379,12706,20,1,263.84
28380,12706,107,3,118.13
28381,12707,218,2,68.06
28382,12708,223,2,57.32
28383,12708,272,2,54.07
28384,12709,292,1,59.06
28385,12709,157,1,8.98
28386,12709,68,1,119.12
28387,12709,95,1,44.12
28388,12710,180,3,9.14
28389,12710,204,2,136.65
28390,12711,92,1,129.44
28391,12712,99,1,124.38
28392,12713,265,1,55.22
28393,12714,119,2,90.04
28394,12715,145,1,86.92
28395,12715,84,1,115.85
28396,12715,270,1,25.59
28397,12716,219,1,191.23
28398,12717,31,3,249.94
28399,12718,213,2,92.38
28400,12718,59,1,32.2
28401,12718,185,1,9.0
28402,12718,247,1,38.07
28403,12718,21,1,235.91
28404,12719,17,1,215.79
28405,12719,69,1,122.66
28406,12720,40,1,435.7
28407,12720,299,1,47.92
28408,12721,296,1,42.5
28409,12721,239,1,190.45
28410,12721,297,1,12.01
28411,12722,136,1,13.25
28412,12722,31,1,249.94
28413,12723,210,1,83.48
28414,12723,174,1,9.94
28415,12724,75,1,16.24
28416,12724,201,3,62.93
28417,12724,77,1,57.65
28418,12725,181,1,11.19
28419,12726,67,1,72.2
28420,12727,124,1,76.38
28421,12727,178,1,9.82
28422,12728,148,1,53.47
28423,12728,138,1,25.18
28424,12729,113,1,114.07
28425,12729,79,1,55.07
28426,12729,153,2,14.62
28427,12729,155,1,10.05
28428,12730,90,1,107.96
28429,12730,30,1,196.49
28430,12731,245,1,140.2
28431,12732,125,1,30.63
28432,12732,30,2,196.49
28433,12733,79,1,55.07
28434,12734,1,1,349.29
28435,12734,185,2,9.0
28436,12735,33,1,230.07
28437,12735,45,2,114.42
28438,12736,25,1,353.33
28439,12736,11,1,95.62
28440,12737,176,1,10.95
28441,12738,114,3,24.67
28442,12738,223,1,57.32
28443,12738,27,1,212.09
28444,12739,1,1,349.29
28445,12739,109,1,30.17
28446,12740,181,1,11.19
28447,12741,227,1,133.93
28448,12742,254,1,21.41
28449,12742,76,2,130.07
28450,12742,297,1,12.01
28451,12742,56,2,40.4
28452,12742,262,2,34.1
28453,12743,189,1,10.57
28454,12744,186,1,8.02
28455,12745,30,1,196.49
28456,12745,105,1,104.71
28457,12745,127,1,95.79
28458,12745,75,2,16.24
28459,12746,203,1,146.95
28460,12746,63,2,56.96
28461,12747,90,1,107.96
28462,12747,6,1,95.08
28463,12747,126,1,92.48
28464,12748,189,2,12.43
28465,12749,161,2,14.98
28466,12750,87,2,19.64
28467,12750,29,2,413.4
28468,12751,171,1,8.94
28469,12751,121,1,24.83
28470,12751,223,1,57.32
28471,12751,276,3,41.1
28472,12752,237,3,164.54
28473,12753,135,1,51.06
28474,12754,214,1,99.69
28475,12755,56,3,34.34
28476,12756,19,3,346.49
28477,12756,269,1,30.89
28478,12756,27,1,212.09
28479,12757,7,1,255.61
28480,12757,101,1,51.12
28481,12757,251,1,8.16
28482,12757,118,1,28.05
28483,12757,197,2,10.21
28484,12758,165,1,12.64
28485,12758,298,2,46.31
28486,12758,75,1,16.24
28487,12759,32,1,274.58
28488,12760,33,2,230.07
28489,12760,58,1,92.33
28490,12761,149,1,120.0
28491,12762,198,1,13.51
28492,12762,38,1,468.88
28493,12763,286,1,28.16
28494,12763,175,1,13.1
28495,12763,130,1,21.68
28496,12764,178,2,9.82
28497,12764,123,3,44.69
28498,12765,51,1,49.98
28499,12765,19,3,346.49
28500,12766,276,1,41.1
28501,12766,222,3,185.91
28502,12766,73,2,94.75
28503,12767,78,1,125.18
28504,12767,257,2,44.73
28505,12768,103,3,23.01
28506,12768,67,3,72.2
28507,12769,234,2,30.65
28508,12769,108,1,85.38
28509,12769,191,1,13.0
28510,12770,129,1,84.44
28511,12770,122,1,54.84
28512,12771,157,2,8.98
28513,12771,100,2,35.61
28514,12772,99,1,124.38
28515,12772,90,1,107.96
28516,12773,252,1,4.52
28517,12773,75,1,13.8
28518,12773,46,1,241.42
28519,12774,40,1,435.7
28520,12774,11,2,112.49
28521,12775,192,1,11.95
28522,12775,100,1,35.61
28523,12776,164,3,10.9
28524,12777,18,1,279.02
28525,12777,288,1,5.73
28526,12777,148,1,45.45
28527,12777,205,1,35.18
28528,12778,183,3,12.74
28529,12778,99,1,124.38
28530,12778,211,1,158.84
28531,12779,244,1,141.75
28532,12779,296,1,42.5
28533,12779,147,1,76.03
28534,12780,61,2,56.38
28535,12780,126,1,78.61
28536,12780,276,1,34.94
28537,12781,74,2,29.39
28538,12782,16,1,416.77
28539,12782,88,3,58.22
28540,12783,80,1,44.55
28541,12783,115,1,67.67
28542,12783,145,1,86.92
28543,12784,240,2,140.25
28544,12784,267,1,47.32
28545,12784,54,1,60.93
28546,12784,17,1,215.79
28547,12785,57,1,120.84
28548,12786,72,1,88.92
28549,12786,217,1,86.44
28550,12787,123,1,44.69
28551,12788,254,1,21.41
28552,12788,10,2,449.59
28553,12788,81,1,106.8
28554,12788,15,1,364.67
28555,12789,241,2,187.5
28556,12789,50,3,107.54
28557,12789,185,1,9.0
28558,12789,188,1,9.89
28559,12790,127,1,95.79
28560,12791,140,2,110.12
28561,12792,248,1,17.57
28562,12792,183,2,12.74
28563,12793,10,1,449.59
28564,12794,111,1,50.4
28565,12794,54,1,60.93
28566,12794,127,1,95.79
28567,12795,164,3,12.82
28568,12795,149,3,120.0
28569,12796,3,1,75.76
28570,12796,58,1,92.33
28571,12797,136,1,13.25
28572,12798,48,1,435.56
28573,12798,262,3,34.1
28574,12799,120,1,38.46
28575,12799,126,1,92.48
28576,12800,34,1,325.67
28577,12800,298,1,46.31
28578,12801,152,1,8.32
28579,12802,223,1,57.32
28580,12802,106,1,52.67
28581,12803,39,1,494.09
28582,12803,121,1,24.83
28583,12803,5,1,198.61
28584,12803,248,1,17.57
28585,12804,152,2,8.32
28586,12804,37,1,469.17
28587,12805,32,1,323.04
28588,12806,250,2,168.81
28589,12806,139,1,81.27
28590,12806,41,1,457.34
28591,12806,19,1,346.49
28592,12807,68,1,119.12
28593,12807,14,2,175.76
28594,12807,134,2,80.29
28595,12807,134,2,80.29
28596,12808,253,1,30.32
28597,12809,148,1,53.47
28598,12809,46,1,284.02
28599,12809,243,1,107.09
28600,12810,182,1,14.61
28601,12810,11,1,112.49
28602,12811,276,2,41.1
28603,12811,53,1,30.04
28604,12812,70,1,119.92
28605,12812,299,1,40.73
28606,12813,224,1,132.59
28607,12813,26,1,57.48
28608,12814,138,2,25.18
28609,12815,28,1,70.59
28610,12815,162,1,12.24
28611,12816,207,1,64.46
28612,12816,30,2,196.49
28613,12817,10,1,449.59
28614,12818,290,1,57.16
28615,12818,104,1,96.83
28616,12818,7,1,255.61
28617,12818,34,1,325.67
28618,12819,245,1,140.2
28619,12819,38,2,468.88
28620,12820,248,2,17.57
28621,12821,44,1,137.78
28622,12821,118,2,28.05
28623,12822,12,1,320.86
28624,12823,135,1,60.07
28625,12823,2,1,220.3
28626,12824,26,1,57.48
28627,12824,137,1,24.6
28628,12824,138,1,25.18
28629,12825,121,2,24.83
28630,12825,67,1,72.2
28631,12826,266,1,5.38
28632,12827,118,1,28.05
28633,12827,22,2,134.57
28634,12828,29,1,351.39
28635,12829,40,1,435.7
28636,12829,245,1,140.2
28637,12829,58,1,92.33
28638,12830,58,1,92.33
28639,12831,133,1,53.27
28640,12831,261,1,15.86
28641,12832,265,1,55.22
28642,12832,92,1,129.44
28643,12832,133,2,53.27
28644,12833,66,1,67.4
28645,12833,260,1,28.69
28646,12833,98,2,22.94
28647,12834,134,1,80.29
28648,12834,58,1,92.33
28649,12834,298,1,46.31
28650,12835,41,2,457.34
28651,12835,41,1,457.34
28652,12836,273,1,29.32
28653,12836,69,3,104.26
28654,12836,280,1,4.52
28655,12836,256,1,20.6
28656,12837,172,2,11.86
28657,12838,222,1,185.91
28658,12839,215,2,96.21
28659,12839,103,1,23.01
28660,12839,221,1,147.92
28661,12840,293,1,11.53
28662,12840,37,2,469.17
28663,12840,158,1,11.43
28664,12841,120,1,32.69
28665,12841,136,2,11.26
28666,12841,149,3,102.0
28667,12842,28,1,70.59
28668,12843,102,2,104.46
28669,12843,267,1,47.32
28670,12844,13,2,441.05
28671,12844,90,2,107.96
28672,12845,49,1,277.09
28673,12846,39,2,494.09
28674,12846,263,1,54.42
28675,12847,115,1,67.67
28676,12847,180,1,9.14
28677,12847,41,1,457.34
28678,12847,4,2,210.21
28679,12847,199,1,10.65
28680,12848,7,1,255.61
28681,12848,57,1,142.17
28682,12848,154,2,14.33
28683,12849,130,1,21.68
28684,12849,144,2,63.79
28685,12849,207,1,64.46
28686,12850,207,1,64.46
28687,12851,89,1,82.82
28688,12852,189,1,12.43
28689,12852,20,1,263.84
28690,12852,210,3,83.48
28691,12853,80,1,37.87
28692,12853,48,1,370.23
28693,12854,115,1,57.52
28694,12854,293,3,9.8
28695,12854,55,1,80.71
28696,12855,251,1,8.16
28697,12856,141,1,36.29
28698,12856,220,1,111.31
28699,12856,230,1,29.19
28700,12856,85,2,129.63
28701,12857,208,1,184.91
28702,12857,34,1,325.67
28703,12857,66,3,67.4
28704,12858,209,2,133.25
28705,12858,280,2,5.32
28706,12859,26,2,57.48
28707,12859,146,3,22.21
28708,12860,47,1,307.35
28709,12860,43,1,182.24
28710,12860,214,1,99.69
28711,12861,29,1,413.4
28712,12861,122,1,54.84
28713,12861,43,1,182.24
28714,12861,20,2,263.84
28715,12862,35,2,86.62
28716,12862,283,3,11.09
28717,12862,136,2,13.25
28718,12863,106,1,52.67
28719,12863,286,1,28.16
28720,12863,183,1,12.74
28721,12864,210,1,83.48
28722,12865,236,2,186.97
28723,12865,142,2,75.38
28724,12866,100,1,35.61
28725,12867,223,1,57.32
28726,12867,298,1,46.31
28727,12867,260,1,28.69
28728,12867,20,1,263.84
28729,12868,118,2,28.05
28730,12868,142,1,75.38
28731,12868,51,2,49.98
28732,12869,293,1,11.53
28733,12870,117,1,58.85
28734,12870,222,1,185.91
28735,12871,10,2,382.15
28736,12871,85,1,110.19
28737,12871,87,3,16.69
28738,12871,215,2,81.78
28739,12871,43,1,154.9
28740,12872,213,1,92.38
28741,12873,82,1,34.9
28742,12873,296,1,42.5
28743,12873,165,2,12.64
28744,12873,72,2,104.61
28745,12874,271,1,25.05
28746,12875,80,1,44.55
28747,12876,91,1,51.92
28748,12877,113,2,114.07
28749,12877,102,1,104.46
28750,12878,134,1,80.29
28751,12879,59,1,32.2
28752,12879,102,1,104.46
28753,12880,56,1,40.4
28754,12881,181,1,11.19
28755,12882,33,1,230.07
28756,12882,188,3,9.89
28757,12883,92,1,129.44
28758,12884,99,1,124.38
28759,12884,5,2,198.61
28760,12884,200,1,14.75
28761,12884,113,1,114.07
28762,12884,50,1,107.54
28763,12885,37,1,398.79
28764,12886,98,1,22.94
28765,12886,158,1,11.43
28766,12887,251,1,6.94
28767,12887,25,1,353.33
28768,12888,121,3,24.83
28769,12889,257,1,44.73
28770,12889,112,1,63.18
28771,12889,300,1,26.99
28772,12890,218,1,57.85
28773,12890,226,1,60.82
28774,12890,174,2,8.45
28775,12891,202,1,142.03
28776,12892,157,1,8.98
28777,12892,268,1,18.76
28778,12893,15,1,364.67
28779,12893,122,1,54.84
28780,12893,109,1,30.17
28781,12894,169,2,13.99
28782,12894,134,3,80.29
28783,12895,52,1,54.28
28784,12895,111,3,50.4
28785,12896,92,1,129.44
28786,12896,236,1,186.97
28787,12897,298,1,46.31
28788,12897,199,1,10.65
28789,12898,24,2,480.9
28790,12898,179,1,12.55
28791,12899,298,2,46.31
28792,12900,244,1,141.75
28793,12901,162,1,12.24
28794,12901,95,1,44.12
28795,12901,39,1,494.09
28796,12901,17,1,215.79
28797,12902,201,1,62.93
28798,12902,196,1,13.75
28799,12902,162,1,12.24
28800,12903,42,1,380.42
28801,12903,58,2,92.33
28802,12904,46,1,284.02
28803,12904,109,1,30.17
28804,12905,159,1,10.19
28805,12905,210,1,83.48
28806,12906,257,2,44.73
28807,12906,250,1,168.81
28808,12907,90,1,107.96
28809,12907,216,1,80.49
28810,12907,296,1,42.5
28811,12908,165,1,12.64
28812,12908,277,1,29.16
28813,12909,184,1,14.58
28814,12909,260,1,28.69
28815,12909,282,1,44.01
28816,12910,284,1,20.67
28817,12911,13,1,441.05
28818,12911,181,1,11.19
28819,12911,125,1,30.63
28820,12911,127,1,95.79
28821,12912,101,2,43.45
28822,12913,121,2,24.83
28823,12914,116,1,48.56
28824,12914,67,3,72.2
28825,12914,214,1,99.69
28826,12914,4,1,210.21
28827,12915,270,2,21.75
28828,12915,177,1,10.07
28829,12915,64,2,80.46
28830,12916,256,1,24.23
28831,12916,89,1,82.82
28832,12916,214,1,99.69
28833,12917,121,2,24.83
28834,12918,154,2,14.33
28835,12918,30,2,196.49
28836,12918,16,1,416.77
28837,12918,14,2,175.76
28838,12919,109,1,30.17
28839,12920,120,2,38.46
28840,12920,125,1,30.63
28841,12920,145,1,86.92
28842,12921,1,2,349.29
28843,12922,253,1,25.77
28844,12922,17,1,183.42
28845,12922,289,2,35.39
28846,12923,201,1,62.93
28847,12923,12,1,320.86
28848,12924,174,1,9.94
28849,12925,297,1,12.01
28850,12925,132,1,100.37
28851,12926,205,2,41.39
28852,12927,262,2,34.1
28853,12927,178,1,9.82
28854,12928,215,1,96.21
28855,12928,107,1,118.13
28856,12929,74,1,29.39
28857,12929,248,2,17.57
28858,12930,186,1,9.43
28859,12930,61,2,66.33
28860,12931,96,1,54.35
28861,12931,244,1,141.75
28862,12931,66,2,67.4
28863,12932,258,1,27.11
28864,12932,258,2,27.11
28865,12933,186,1,9.43
28866,12933,170,1,9.51
28867,12934,170,1,9.51
28868,12934,194,2,11.58
28869,12935,156,2,11.74
28870,12935,100,1,35.61
28871,12936,93,1,92.49
28872,12936,132,2,100.37
28873,12936,215,1,96.21
28874,12936,112,1,63.18
28875,12937,256,1,24.23
28876,12937,77,3,57.65
28877,12938,147,1,76.03
28878,12938,27,1,212.09
28879,12939,237,2,139.86
28880,12939,46,2,241.42
28881,12940,213,3,92.38
28882,12941,19,1,346.49
28883,12941,121,1,24.83
28884,12942,39,2,494.09
28885,12942,74,1,29.39
28886,12942,9,1,376.35
28887,12943,209,2,133.25
28888,12943,46,3,284.02
28889,12943,1,1,349.29
28890,12943,28,1,70.59
28891,12944,252,3,5.32
28892,12944,98,2,22.94
28893,12945,28,2,60.0
28894,12945,293,1,9.8
28895,12945,102,1,88.79
28896,12945,114,1,20.97
28897,12946,44,1,137.78
28898,12947,96,2,54.35
28899,12947,59,1,32.2
28900,12947,223,1,57.32
28901,12948,135,2,60.07
28902,12949,116,1,48.56
28903,12949,68,1,119.12
28904,12950,2,1,187.25
28905,12950,36,1,206.18
28906,12951,107,1,118.13
28907,12952,205,1,41.39
28908,12952,22,1,134.57
28909,12952,158,1,11.43
28910,12953,235,2,67.88
28911,12954,4,1,178.68
28912,12954,31,2,212.45
28913,12955,40,1,435.7
28914,12955,12,1,320.86
28915,12955,258,1,27.11
28916,12955,18,1,328.26
28917,12956,144,1,63.79
28918,12956,9,2,376.35
28919,12956,175,1,13.1
28920,12957,156,1,11.74
28921,12957,260,2,28.69
28922,12957,181,1,11.19
28923,12957,204,1,136.65
28924,12958,254,2,21.41
28925,12958,92,1,129.44
28926,12959,219,1,191.23
28927,12959,258,2,27.11
28928,12959,238,1,16.98
28929,12960,183,2,12.74
28930,12960,75,2,16.24
28931,12961,128,2,119.05
28932,12961,283,1,11.09
28933,12961,76,1,130.07
28934,12962,143,3,118.63
28935,12963,273,1,34.5
28936,12963,279,1,46.09
28937,12964,189,1,12.43
28938,12964,53,1,30.04
28939,12964,54,1,60.93
28940,12964,50,2,107.54
28941,12964,292,1,59.06
28942,12965,163,1,11.57
28943,12966,145,1,86.92
28944,12966,225,1,31.08
28945,12966,58,1,92.33
28946,12966,244,3,141.75
28947,12966,200,3,14.75
28948,12967,73,1,94.75
28949,12967,289,1,41.64
28950,12967,281,1,53.6
28951,12967,163,2,11.57
28952,12967,101,1,51.12
28953,12968,16,2,416.77
28954,12968,183,1,12.74
28955,12968,66,1,67.4
28956,12968,266,1,5.38
28957,12969,111,1,50.4
28958,12969,50,1,107.54
28959,12970,274,1,19.82
28960,12970,33,1,230.07
28961,12971,111,1,50.4
28962,12972,117,2,58.85
28963,12972,5,1,198.61
28964,12973,294,2,31.9
28965,12974,194,1,11.58
28966,12974,280,1,5.32
28967,12974,265,1,55.22
28968,12975,274,1,19.82
28969,12976,290,3,57.16
28970,12976,176,1,10.95
28971,12977,262,1,34.1
28972,12978,219,2,191.23
28973,12978,128,1,119.05
28974,12979,72,1,104.61
28975,12979,1,3,349.29
28976,12979,183,2,12.74
28977,12980,242,2,40.24
28978,12981,215,1,96.21
28979,12981,248,1,17.57
28980,12982,32,1,323.04
28981,12982,12,1,320.86
28982,12982,99,1,124.38
28983,12983,85,1,129.63
28984,12983,215,1,96.21
28985,12984,12,1,320.86
28986,12984,22,2,134.57
28987,12984,206,3,120.0
28988,12985,13,2,441.05
28989,12986,107,1,118.13
28990,12986,136,1,13.25
28991,12987,17,1,215.79
28992,12987,114,2,24.67
28993,12987,129,2,84.44
28994,12988,296,1,42.5
28995,12988,96,1,54.35
28996,12989,91,1,51.92
28997,12989,97,2,145.48
28998,12990,27,2,212.09
28999,12990,58,1,92.33
29000,12990,26,2,57.48
29001,12991,121,1,21.11
29002,12992,179,1,12.55
29003,12993,178,1,9.82
29004,12994,126,1,92.48
29005,12995,125,1,30.63
29006,12995,146,2,22.21
29007,12995,227,1,157.56
29008,12996,46,1,284.02
29009,12997,243,1,107.09
29010,12997,276,2,41.1
29011,12998,171,1,8.94
29012,12998,158,1,11.43
29013,12999,36,1,242.56
29014,13000,28,1,70.59
29015,13000,292,1,59.06
29016,13001,19,1,346.49
29017,13001,63,1,56.96
29018,13002,200,1,14.75
29019,13003,9,1,376.35
29020,13003,100,1,35.61
29021,13004,12,1,320.86
29022,13005,70,1,141.08
29023,13006,225,1,31.08
29024,13006,132,1,100.37
29025,13006,15,1,364.67
29026,13006,150,1,87.9
29027,13007,91,1,51.92
29028,13008,70,1,141.08
29029,13008,132,1,100.37
29030,13009,294,2,31.9
29031,13010,83,1,53.26
29032,13011,109,1,30.17
29033,13011,147,1,76.03
29034,13012,20,1,263.84
29035,13013,63,3,56.96
29036,13014,124,1,64.92
29037,13014,60,3,48.71
29038,13014,61,1,56.38
29039,13014,260,2,24.39
29040,13014,57,1,120.84
29041,13015,191,2,13.0
29042,13016,71,1,32.05
29043,13016,238,1,16.98
29044,13016,82,3,34.9
29045,13017,182,1,14.61
29046,13017,235,1,67.88
29047,13017,209,3,133.25
29048,13018,73,1,94.75
29049,13018,211,3,158.84
29050,13018,96,1,54.35
29051,13019,127,2,95.79
29052,13020,109,1,30.17
29053,13020,252,1,5.32
29054,13021,24,2,480.9
29055,13021,20,1,263.84
29056,13021,40,2,435.7
29057,13021,184,1,14.58
29058,13022,289,2,41.64
29059,13023,38,2,468.88
29060,13024,282,1,44.01
29061,13025,291,1,57.78
29062,13025,28,2,70.59
29063,13026,46,1,241.42
29064,13026,291,1,49.11
29065,13026,91,1,44.13
29066,13027,149,1,120.0
29067,13028,3,3,75.76
29068,13029,57,1,142.17
29069,13030,276,3,41.1
29070,13030,274,1,19.82
29071,13031,15,1,364.67
29072,13032,270,1,25.59
29073,13033,97,1,145.48
29074,13033,277,1,29.16
29075,13033,44,1,137.78
29076,13034,23,1,419.71
29077,13034,202,1,120.73
29078,13034,186,1,8.02
29079,13035,99,3,124.38
29080,13035,105,1,104.71
29081,13036,177,2,11.85
29082,13036,60,1,57.31
29083,13037,121,1,24.83
29084,13038,53,1,30.04
29085,13038,283,2,11.09
29086,13038,62,1,114.48
29087,13039,47,3,307.35
29088,13039,213,1,92.38
29089,13040,49,1,277.09
29090,13041,81,1,106.8
29091,13041,128,2,119.05
29092,13042,143,2,118.63
29093,13043,299,1,47.92
29094,13044,166,1,8.31
29095,13044,229,1,132.42
29096,13045,94,1,100.2
29097,13045,98,1,22.94
29098,13045,183,2,12.74
29099,13045,252,1,5.32
29100,13046,173,2,12.14
29101,13046,132,1,100.37
29102,13046,228,1,171.37
29103,13047,166,1,8.31
29104,13047,253,1,30.32
29105,13047,76,2,130.07
29106,13048,69,2,122.66
29107,13048,281,1,53.6
29108,13048,265,1,55.22
29109,13049,89,1,82.82
29110,13050,139,2,81.27
29111,13050,245,2,140.2
29112,13050,73,1,94.75
29113,13051,154,1,14.33
29114,13052,15,1,364.67
29115,13052,97,2,145.48
29116,13053,250,2,168.81
29117,13054,211,1,158.84
29118,13054,61,1,66.33
29119,13054,34,1,325.67
29120,13054,74,1,29.39
29121,13055,32,1,323.04
29122,13056,53,1,30.04
29123,13056,38,1,468.88
29124,13056,94,1,100.2
29125,13057,294,2,31.9
29126,13058,7,1,255.61
29127,13058,21,1,235.91
29128,13058,161,1,14.98
29129,13059,198,1,13.51
29130,13059,78,1,125.18
29131,13060,290,1,57.16
29132,13060,254,1,21.41
29133,13061,77,2,57.65
29134,13061,226,1,71.55
29135,13062,283,1,11.09
29136,13062,112,1,63.18
29137,13063,223,1,57.32
29138,13063,6,1,95.08
29139,13063,51,2,49.98
29140,13064,47,1,307.35
29141,13065,202,1,142.03
29142,13066,100,1,35.61
29143,13066,203,1,146.95
29144,13066,248,3,17.57
29145,13066,95,1,44.12
29146,13067,173,3,12.14
29147,13067,172,1,11.86
29148,13068,221,2,147.92
29149,13068,1,1,349.29
29150,13069,37,1,398.79
29151,13069,96,1,46.2
29152,13069,214,1,84.74
29153,13069,236,1,158.92
29154,13070,108,2,85.38
29155,13071,92,2,129.44
29156,13071,119,1,90.04
29157,13071,210,1,83.48
29158,13072,147,3,76.03
29159,13072,149,1,120.0
29160,13072,264,2,27.59
29161,13073,11,1,112.49
29162,13074,273,1,29.32
29163,13074,269,1,26.26
29164,13074,124,1,64.92
29165,13075,105,1,104.71
29166,13075,58,1,92.33
29167,13076,95,1,44.12
29168,13076,275,2,59.42
29169,13076,157,1,8.98
29170,13077,123,2,44.69
29171,13077,167,1,8.26
29172,13077,133,1,53.27
29173,13078,73,2,94.75
29174,13078,112,2,63.18
29175,13079,83,1,45.27
29176,13079,105,2,89.0
29177,13079,36,1,206.18
29178,13079,148,1,45.45
29179,13080,201,1,62.93
29180,13081,107,1,118.13
29181,13081,124,1,76.38
29182,13082,85,1,129.63
29183,13082,143,1,118.63
29184,13082,11,2,112.49
29185,13082,102,2,104.46
29186,13083,280,1,5.32
29187,13083,56,1,40.4
29188,13083,107,1,118.13
29189,13084,8,2,364.24
29190,13084,175,1,13.1
29191,13085,260,2,28.69
29192,13085,213,3,92.38
29193,13086,219,1,191.23
29194,13086,84,1,115.85
29195,13086,94,1,100.2
29196,13086,288,1,6.74
29197,13087,91,1,51.92
29198,13088,15,3,364.67
29199,13088,6,1,95.08
29200,13089,75,1,16.24
29201,13089,300,2,26.99
29202,13089,66,3,67.4
29203,13089,295,1,32.26
29204,13089,60,3,57.31
29205,13090,226,1,71.55
29206,13091,59,1,32.2
29207,13091,234,1,30.65
29208,13091,242,2,40.24
29209,13092,55,1,94.95
29210,13092,224,1,132.59
29211,13092,37,1,469.17
29212,13093,136,2,13.25
29213,13093,247,2,38.07
29214,13094,211,1,158.84
29215,13095,93,1,92.49
29216,13096,164,1,12.82
29217,13096,286,1,28.16
29218,13096,39,3,494.09
29219,13096,270,1,25.59
29220,13096,7,1,255.61
29221,13097,248,1,17.57
29222,13098,131,1,62.08
29223,13098,19,1,346.49
29224,13098,15,1,364.67
29225,13099,207,1,64.46
29226,13100,110,3,18.08
29227,13100,290,1,57.16
29228,13100,15,1,364.67
29229,13100,67,1,72.2
29230,13100,265,1,55.22
29231,13101,166,1,8.31
29232,13102,102,2,104.46
29233,13103,256,1,24.23
29234,13103,85,1,129.63
29235,13104,82,2,29.66
29236,13105,146,1,22.21
29237,13105,51,1,49.98
29238,13106,239,2,190.45
29239,13106,25,1,415.68
29240,13107,273,1,34.5
29241,13107,233,1,121.43
29242,13107,217,2,101.7
29243,13107,94,1,100.2
29244,13107,30,1,196.49
29245,13108,292,3,50.2
29246,13109,172,1,10.08
29247,13109,16,1,354.25
29248,13110,126,1,92.48
29249,13110,109,2,30.17
29250,13110,239,1,190.45
29251,13111,274,1,16.85
